Location,Name,,,,Review_Date,Review,,,,,,,,,Response
https://lh3.googleusercontent.com/a/ACg8ocKMC2DexhdlN7tMnFnoeg-lnMCmD6Cesx5cNLKH1NlG4ykxniS6=w72-h72-p-rp-mo-br100,Arthi Sivakumar,,,,9 months ago,"Ordered geniebox and received stale Biriyani that started smelling bad in a few minutes after opening, though never had such bad experience when we visited the restaurant.",,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no & name with this ticket id -(ZLCT-342170) on …"
https://lh3.googleusercontent.com/a-/ALV-UjX_y3bVsK4f_ORqvsU6UlTqVWPc287Rd48HTaWJyokvowSM19LL=w72-h72-p-rp-mo-ba5-br100,Sourav Saha,,,,a year ago,"The restaurant lost its food quality and service, its my 4th time visiting this Restaurant AB Gachibowli, earlier the service and food was really great but now its the worst, I called at least 10 times to the service person to serve fish, …",,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjX0SvCE4uLL0aVumD7S_qiC95eKe1b466HAD4HHV7GIJleoAH6oTQ=w72-h72-p-rp-mo-br100,Akshay Gutala,,,,2 years ago,Waste of going here. The food tastes worse. I recommend not to go here and don't waste your money. We are very disappointed with the food and service. Here there is a time restriction that you hangout within an hour. Sohal is the manager it …,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocI3ZaSP-GdbayiP5F77YIVfi6JyheEhGU-ydC1wlmEM7uSM4A=w72-h72-p-rp-mo-br100,Santosh Kumar,,,,a year ago,"We went for  friend get-together Saturday lunch and I can't stop myself from writting this review. This was one of the worst buffet 😫 I ever had in Hyderabad. No taste in any of the food items, whether starter or main course.  I even told …",,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a/ACg8ocK9d4HG3p_FoD-PzkgfKKHUNsa7Qh5a6qoxcY2Q9zx65myJGw=w72-h72-p-rp-mo-br100,Ramana Reddy,,,,2 years ago,"pathetic service, poor quality and rude behaviour from staff, not a deserving place.",,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjW9Wjaq_Vr1X7NgYkFR8yj9H_UO_aDkBj8VmW9n4fVpoej_0dY=w72-h72-p-rp-mo-ba4-br100,mukundha reddy,,,,2 years ago,"Worst experience

They just asked us to wait for 5 min at 12:10 pm and after 12:15 they were …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXk-93Ak1qwHAZP8Gh2_op_N43gbCnDzUzdm3sY640cIKA5qMjD=w72-h72-p-rp-mo-ba2-br100,Siva bejawada,,,,a year ago,"Felt like I was in fish market. People shouting and dancing like we are on streets. Food is not satisfactory.
Families might feel uncomfortable with the streets kind atmosphere.",,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no & name with this ticket id -(ZLCT-283370) on …"
https://lh3.googleusercontent.com/a-/ALV-UjVMcPsaMKuDAMtaRRu7tg212j-3zsAYmhfcMunHLopvRebjCrsg=w72-h72-p-rp-mo-ba5-br100,sravan kumar,,,,2 years ago,Service was the worst . Complete delay in service .Even for water we were forced to Ask 6-7 times .Half of the starters were not served until unless we ask them . Starters were almost completely burnt.Have requested to change it Multiple …,,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjXAWInZQ3q93VohIIjH9y1Xe_6vXDqnalnXRgS7RCWLH6j8HBAa=w72-h72-p-rp-mo-br100,Ankur Jain,,,,a year ago,"Four of us went to dine in at noon and the experience was the worst with food, service and the seat to sit. We were sweating like anything, had to call someone for food, as we were just sitting there with no barbeque serving for big …",,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjXC_7lv8YhIntodkckJJFjT7I5mZaUxHeW1_GrAddzVhWMr1dTr=w72-h72-p-rp-mo-br100,Gupta Tumpudi,,,,2 years ago,"Everything is worst here. No proper service, no AC, no pleasant atmosphere. On top of all these, food is not all hygiene/tasty. Being buffet we expect number of varieties but there are not many, in fact very limited. Also they never …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUYrR6fU6Iy8uE-XlDPKwbpb5v8YB9J7T1GG2i38axN68NBfxmo=w72-h72-p-rp-mo-ba3-br100,Harish Vijayendra,,,,a year ago,This was the most terrible experience I ever had in any restaurant. It's a big faceoff moment as I went along with my team. …,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjVZ5MUERuQE0d-51vPL8e5eAbFVTnU1wMlV48B7mihY60YSPu1o_Q=w72-h72-p-rp-mo-br100,Purna Ankani,,,,a year ago,"Had a bad experience, we booked table one day before, we went 30 mins before even we waited for 1 hour
While serving also, no one responded.. …",,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no & name with this ticket id -(ZLCT-282753) on …"
https://lh3.googleusercontent.com/a-/ALV-UjUv_r8D9vhO5HjnA2RKLP-qsRgA_ocbL_0rTgSXp4ItK67pzNhD=w72-h72-p-rp-mo-br100,Astha Mahajan,,,,2 years ago,"WORST EXPERIENCE, I had yesterday at AB’s Gachibowli. We had planned for team lunch and ABs team were not able to serve properly. They are unable to handle 60 + people altogether. Since we already booked tables for our team. And while …",,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjW0AFiczZgM-OKE5V-Rr9_WfNIUfM-O7nD8x9JJTut-4lcXDamU=w72-h72-p-rp-mo-br100,Gautham Bhavaraju,,,,2 years ago,"Terrible experience, who expects that you won't even be allowed to park even your if you don't have a reservation. I drove down all the way from Narsingi and the parking people don't let me park as I don't have a reservation. So I called up …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXoojYTtQnN8dSIhg7-VxHAH_h-GSY_BjnNby_Igl1sO98xl8bp=w72-h72-p-rp-mo-ba5-br100,dilip kumar,,,,2 years ago,"Long review, please read patiently if you want to know how 3Bs operates.

Only two words to describe the experience, absolutely pathetic! …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjU7TfA5z-rI3DNR4gCYeQl8VUZfVlHV_BVLK0Yry_uiaWX_-9mStg=w72-h72-p-rp-mo-br100,Akanksha Gupta,,,,2 years ago,The worst experience one can ever have. It happened not just once but multiple times. The staff is very rude and even after having reservation they give your table to someone else. We had booked for 7pm and had confirmed the reservation …,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWmFD4fxrBIF-YC1EgCB115Ch6epnuzvjUQhS87uGHmlWxBsgBtvA=w72-h72-p-rp-mo-ba4-br100,Jithender Reddy,,,,2 years ago,"Not up to the mark, ambience is good but the tables and dining area is not hygienic. Very crowdy even on Mondays. The air conditioning is not working I guess. It is very hot and suffocating. The main course is very good with various options. I recommend don't choose live counter. The desserts and starters are ok ok.",,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjVLP9VCWx2gjC4Kx5bdg4YslWEppJzyxPv01kFO2lE5Ndl7vrpvrQ=w72-h72-p-rp-mo-ba3-br100,Kalyan Ram Vemuri,,,,2 years ago,"Most recent experience was really bad. We visited this store multiple times before COVID and had a great experience always. The person who served for us literally did not care about taking care of the us. When we asked for rotis, they were …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVByNtw8JMnFYaV39rSF6f72MmmMcVU9BnpsV0FXfv0Y1gM7D8Ndg=w72-h72-p-rp-mo-ba4-br100,Karthik Bhattiprolu,,,,2 years ago,"Pathetic service. The service for vegetarian is downgraded.
There was no biryani in main course, it was over and its not being refilled, had to eat plain rice as there was no other option. The guy at the counter gave …",,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjWB5sCJJ2a4VixdFg6gT-AFfu-RHOKpqwMamWy6UM5MXdcu-T55=w72-h72-p-rp-mo-ba2-br100,Sheetal Nainwal,,,,5 years ago,"Staff was not serving carefully, we had to ask many times. They were too casual that they don't even apologise after dropping food on us while serving. Ambiance is not even clean, seems a cheap bar. On top of this I dint like taste and …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVtBRynAdd6ErW_DjGm_tuopK9u-O9H5tPvY9vgd29HweUWaU9-=w72-h72-p-rp-mo-ba3-br100,vardhan kb,,,,2 years ago,"Usually it is good atleast decent but when I visited last time I felt its Overrated, no too many varieties available to eat in veg. I cannot think of 1 item that is good. Staff is too busy or too slow to take your orders. It was really  disappointing.",,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjUWzWrQEQxc1nbGtTUZKLbM1ErLXK377H24vGTP4R3L8GQFdPzq1A=w72-h72-p-rp-mo-ba2-br100,Sandeep boggarapu,,,,2 years ago,"Worst experience with this restaurant. Had a team lunch. Not Enough staff to serve.they serve small quantities of main course. If you question them they won't respond. They just ignore us.... And food is also not taste good. Better not to go with larger group. For 3 to 4 people it's okok.. I recommend , just ignore if possible",,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjXI2jTKPbEz9CyGvjK_aCQYBfgGBGj5O3-mOVurBcxM1SUR-OY5yQ=w72-h72-p-rp-mo-ba5-br100,Murli Krishna,,,,2 years ago,"Editing my previous 5 star review to 1.
I visited this particular branch more than 5 times before and other branches more than 15 times and this branch use to be my favourite BBQ restaurant, but when …",,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjVRv3Z6Wu0Te5rdWT09SOeV1zsO2imzFjfc4-YrZyCShYwAPdDb=w72-h72-p-rp-mo-ba3-br100,Sameer Chandra Pitta,,,,a year ago,"Absolute BullS***
This place definitely lost its charm. If i could point out everything which went wrong with food and service , this review would be an essay!  And thats not …",,,,,,,,,"Dear Guest,

Thank you for reviewing us. We will indeed look forward to have you with us …"
https://lh3.googleusercontent.com/a-/ALV-UjXxn3rBLgFLwqp9-mPWyS3U9jt0_seQsVI5NgdlIuXENnilV723=w72-h72-p-rp-mo-br100,Kiran Kadali,,,,3 years ago,"I have been to this place couple of times before COVID time. Taste, Ambience, Service was superb those time. Recently I have been to this place again 2 days back. …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWqjYV5q5sCulqF_nfe0Pb6W4IHX5687vvTeHjIZlz44smoWTg1_Q=w72-h72-p-rp-mo-ba4-br100,Nrupesh Sonavane,,,,2 years ago,"I have been to Absolute Barbecues multiple times in past, but last week (mid July 2022), the food was pathetic. Hard paneer cubes on grill, veg starters were completely dry-dry. Chicken starter was okayish, leg pieces were hard, prawns were …",,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjVqaTBpTHUWaZZZBrYNORPGeS2T7NAd3nr89q1AfsE0F93oYs_V=w72-h72-p-rp-mo-ba2-br100,Munna 431,,,,a year ago,Bad service ruined our overall experience. Basic things and information wasn’t provided until asked twice. Big thumbs down to management.,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no & name with this ticket id -(ZLCT-304119) on …"
https://lh3.googleusercontent.com/a-/ALV-UjWXY6Oh-wMj_oOvtTTf26wBnmS2vBNvWlPRStviuq-bLZBSiT5P=w72-h72-p-rp-mo-ba3-br100,Sajauddin Shariff Mohammad,,,,2 years ago,"Worst maintenance. Felt like eating sitting in a store room. Uncomfortable furniture.
Went to 3Bs after long time. Food taste as well as the service degraded. Mostly will not go atleast for next six months.",,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLkTidxue7TN0vJKOsf_5WqEEZzaC4Fkz_lkybIrQYVxoAQe7s=w72-h72-p-rp-mo-ba4-br100,gokul r nair,,,,a year ago,"Are these reviews even for real ? This is the most pathetic place I've ever been to. The food, service and ambience is almost like a third rate restaurant. Nothing really clicks !",,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no & name with this ticket id -(ZLCT-258821) on …"
https://lh3.googleusercontent.com/a-/ALV-UjXyprJ7B1Qev1rADoxEoFR4txd-rbem4JozVQixsEoLutwGsZAG=w72-h72-p-rp-mo-ba2-br100,bhargav reddy,,,,2 years ago,"We reserved table in abs Gachibowli 24 July 2022 from Zomato app. We got a call in 1day advance and sms also that your booking is confirmed, 3 days advance.
We booked the table and we are on time at 12. …",,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLACo3b-ETRP72U6ta5h_ylsYJP1oZlAZOmtV4_QMowPW485Q=w72-h72-p-rp-mo-br100,Sai Sai,,,,2 years ago,"Only 2 people were to serve, really bad experience, we had to wait 5 min for every starters and we wer seeing other people eating and I was getting a feeling that they wantedly served late so we can eat less and that's what happened we …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXGocqfhPeNUhR9tKkEzgXUIjmGDvyska2wqIiNct3wOI_KjtQ=w72-h72-p-rp-mo-ba4-br100,Vish Pepala,,,,2 years ago,HORRIBLE experience. I wish I could give negative score(-5).  We went there with our office team of 8.  Night 8:30 slot on Wednesday.  Service people behaviour was very pathetic.  In my entire life I will never go ABs.,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjXTakY9duZZ5lcCmk9J1GGMpbx5DweWkriGZdW0QG-QhEeXYf_X-w=w72-h72-p-rp-mo-ba4-br100,Gunavardhan reddy Nalla,,,,4 years ago,"Service is very slow
Also the food is not that great compared to Banjarahills branch.
Could improve more in service because they are charging a lot than many other …",,,,,,,,,"Hi,

We sincerely apologize for the inconvenience caused. …"
https://lh3.googleusercontent.com/a-/ALV-UjWttkDdFQSB7jqoUKNwZiA5a5vz8ItiwxFYpsr0xaWvDUoAJSoV=w72-h72-p-rp-mo-ba4-br100,Bhashwant Ranga,,,,2 years ago,"Very pathetic. Can give you at least 5 reasons for my review.
1. Though dining starts at 12:00 these people start their slots from 11:30. They even called me and hurried me up to be there by 11:45, and when I reached there …",,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjUo9isawHJJQyyfd9MJ-4GQvVYygN7-mMJxUJ7EtspAwXfmmMOo=w72-h72-p-rp-mo-br100,g_b_m,,,,2 years ago,Last night i went to this restaurant to try buffet dinner. Chicken biryani was a disaster. It has no taste at all. Barbecue seafood was burnt and tasted bad. Garlic noodles were cold. Chicken fried rice was cold and oily. Amritsari fish was …,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjXwlVEDC3xEThzZDzg3oNyOfqaWpcanQmpLFj-1KEJMpgfTYLnfUg=w72-h72-p-rp-mo-ba4-br100,PRASAD VEPURI,,,,2 years ago,Poor maintenance and food not in good taste. Today we have totally disappointed having lunch buffet . we booked our reservation at 2:15pm but it was such a crowded and it took  30 min to get into the buffet hall. No proper waiting area. I …,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocIPWutIeTeB0oKQ7DY1by16aiPl235uKbsmPRnIanbNDMtDmQ=w72-h72-p-rp-mo-ba4-br100,sabarisan j,,,,3 years ago,Probably the crowd bowled them over . It was crowded and the taste of everythig seemed pretty ordinary . Fairly disappointed. The starters were cold but the service was good and the staff was polite . The wish grill had no visitors and …,,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
